query,strategy,config,use_query_enhancement,use_reranking,combination,gold_answer,rag_answer,correctness,faithfulness,completeness,conciseness,overall
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,adaptive,adaptive_both,True,True,both,"להזמין תור מראש דרך אגף הספורט או המרכז הקהילתי.

להגיע ישירות למתקן ולבדוק זמינות עם האחראי במקום.

להשתתף בפעילויות קיץ/חוגי ספורט פתוחים לפי לוח השנה העירוני.","על בסיס המידע והמסמכים שסופקו לי, איני יודע את התשובה לשאלתך.

המסמכים מכילים מידע הנוגע לפעילות העירייה לצמצום הפגיעה בתושבי שכונת נאות פרס וציבור הנכים המגיעים למשחקים באצטדיון העירוני, וכן אזכורים לאצטדיון קריית חיים במסגרת מפות חלוקה גאו-סטטיסטית, אך אינם כוללים מידע על תהליכי השכרה, הזמנה, טפסים או תעריפים של מתקני הספורט.",1.0,1.0,0.0,0.7,0.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",adaptive,adaptive_enrichment_only,True,False,enrichment_only,"להרשם לניוזלטרים של אגף תרבות בעירייה.

לבדוק לוחות אירועים במרכזי תרבות וספריות ציבוריות.

להגיע לאירוע פתוח ולשאול על סדנאות והשתתפות עתידית.","על סמך המסמכים שסופקו, אין בידי מידע לגבי לוח אירועים כללי בנושאי תרבות, הרשמה לניוזלטר, אתר אתו""ס, חברת מוזיאוני חיפה, פעילות במתנ""סים או אפשרויות לרכישת כרטיסים.

המסמכים מזכירים כי קיימים ערוצי שירות כלליים ליצירת קשר עם העירייה (אך לא מצוין כיצד להירשם דרכם לעדכוני תרבות ספציפיים):
*   מוקד העירוני בווטסאפ (פעיל רק בשעות הפעילות).
*   פניה במסנג'ר (פעיל רק בשעות הפעילות).
*   פניות הציבור.
*   מוקדי השירות.",0.0,0.0,0.0,0.5,0.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",adaptive,adaptive_reranking_only,False,True,reranking_only,"להרשם לניוזלטרים של אגף תרבות בעירייה.

לבדוק לוחות אירועים במרכזי תרבות וספריות ציבוריות.

להגיע לאירוע פתוח ולשאול על סדנאות והשתתפות עתידית.","על סמך המסמכים שסופקו, אין מידע מפורש המסביר כיצד להירשם או לקבל מידע כללי ושוטף על כלל אירועי התרבות והסדנאות בעיר.

עם זאת, המסמכים מציגים דוגמאות לאירועי תרבות ספציפיים המוצגים באתר העירייה:
*   **פסטיבל Urban Challenge - תחרות ברייקדאנס ארצית** (הכניסה חופשית): https://www.haifa.muni.il/event/%d7%a4%d7%a1%d7%98%d7%99%d7%91%d7%9c-urban-challenge/
*   **מופע: BLUE BALLS** (הכניסה חופשית): https://www.haifa.muni.il/event/%d7%9e%d7%95%d7%a4%d7%a2-blue-balls/

כמו כן, מצוינים ערוצים לפנייה כללית לעירייה (בשעות הפעילות), שדרכם ניתן ככל הנראה לברר פרטים:
*   מוקד עירוני בווטסאפ.
*   פנייה במסנג'ר.
*   מוקדי השירות ופניות הציבור.",0.1,0.0,0.0,0.5,0.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",adaptive,adaptive_both,True,True,both,"להרשם לניוזלטרים של אגף תרבות בעירייה.

לבדוק לוחות אירועים במרכזי תרבות וספריות ציבוריות.

להגיע לאירוע פתוח ולשאול על סדנאות והשתתפות עתידית.","על סמך המסמכים שסופקו לי, איני יודע כיצד ניתן לקבל מידע ועדכונים על תרבות, מופעים ואירועים בחיפה, או פרטים על לוח האירועים העירוני, רכישת כרטיסים והמוסדות שציינת (אתו""ס, תיאטרון חיפה, מוזיאונים וכו').

המידע במסמכים עוסק בנושאי [חניית נכה](https://www.haifa.muni.il/ru/operation/parking/disabled-parking/), חנוכת מתחם נינג'ה וחנוכת כיכר עירונית בלבד.",0.0,1.0,0.0,1.0,0.0
מה העיר חיפה מציעה למבקרים בה?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"חיפה עיר שקטה ומטופחת המציעה מגורים בניחוח אירופאי, חופים גדולים ואיכות חיים גבוהה.

מגוון רחב של חיות בר וירוק אינסופי בעיניים יוצרים מפגש מרתק בין הקהילה לבין הטבע.

פרושים בעיר כ- 250 גנים ופארקים, 8 חופים וטיילות וגן חיות לימודי המאפשר למבקרים הצצה לחייהם של מינים רבים, ממערכות אקולוגיות שונות.","על בסיס המסמכים שסופקו, להלן המידע הזמין לגבי מה שמציעה העיר חיפה ושירותי העמותה לתיירות:

**היצע תיירותי ואפשרויות בילוי כלליות:**
המסמכים אינם מפרטים שמות ספציפיים של אטרקציות, מוזיאונים, גנים או חופים, אך מציינים כי העיר והעמותה לתיירות ונופש פועלות להגדלת היקף הפעילות בתחומים הבאים:
*   בתי מלון ומוקדי הארחה.
*   מרכזי תרבות.
*   הסעדה.
*   אטרקציות בילוי.
*   קניות.
[[מקור 2](https://www.haifa.muni.il/wp-content/uploads/2025/05/2014.pdf)]

**שירותי העמותה לתיירות ופעילות העירייה:**
*   **מתן מידע:** מתן מידע עדכני על ההיצע התיירותי בעיר ומתן שירות לתייר הבודד [[מקור 1](https://www3.haifa.muni.il/files/2017.pdf)].
*   **שיווק:** שיווק העיר חיפה מבחינה תדמיתית לתיירות פנים ותיירות נכנסת [[מקור 2](https://www.haifa.muni.il/wp-content/uploads/2025/05/2014.pdf)].
*   **פיתוח יזמות:** סיוע ועידוד יזמים בכל הנוגע להקמת מלונות ויצירת אטרקציות תיירותיות במטרה להגדיל את ההיצע בעיר [[מקור 1](https://www3.haifa.muni.il/files/2017.pdf)].
*   **מטרות כלליות:** העמותה פועלת לעודד תיירות נכנסת ותיירות פנים, להנעים לתייר את שהותו בעיר ולהאריך אותה ככל האפשר [[מקור 2](https://www.haifa.muni.il/wp-content/uploads/2025/05/2014.pdf)].

**מידע חסר במסמכים:**
במסמכים שסופקו אין מידע ספציפי לגבי הגנים הבהאיים, רשימת מוזיאונים, פירוט חופים, מסלולי טיול ספציפיים או לוח אירועי תרבות מסוים.",1.0,0.0,0.0,0.2,0.0
מה העיר חיפה מציעה למבקרים בה?,adaptive,adaptive_reranking_only,False,True,reranking_only,"חיפה עיר שקטה ומטופחת המציעה מגורים בניחוח אירופאי, חופים גדולים ואיכות חיים גבוהה.

מגוון רחב של חיות בר וירוק אינסופי בעיניים יוצרים מפגש מרתק בין הקהילה לבין הטבע.

פרושים בעיר כ- 250 גנים ופארקים, 8 חופים וטיילות וגן חיות לימודי המאפשר למבקרים הצצה לחייהם של מינים רבים, ממערכות אקולוגיות שונות.","על סמך המסמכים שסופקו בלבד, אין מידע המפרט מה העיר חיפה מציעה למבקרים בה. המסמכים מכילים רק רשימה של שמות אתרים ואזורים במסגרת [החלוקה הגאו-סטטיסטית ומפות העיר](https://www.haifa.muni.il/wp-content/uploads/2021/08/2019החלוקה-הגאו-סטטיסטית-ומפות-העיר.pdf), כגון:
*   אוניברסיטת חיפה
*   נמל חיפה
*   מערב חיפה",0.0,0.0,0.0,1.0,0.0
מה העיר חיפה מציעה למבקרים בה?,adaptive,adaptive_both,True,True,both,"חיפה עיר שקטה ומטופחת המציעה מגורים בניחוח אירופאי, חופים גדולים ואיכות חיים גבוהה.

מגוון רחב של חיות בר וירוק אינסופי בעיניים יוצרים מפגש מרתק בין הקהילה לבין הטבע.

פרושים בעיר כ- 250 גנים ופארקים, 8 חופים וטיילות וגן חיות לימודי המאפשר למבקרים הצצה לחייהם של מינים רבים, ממערכות אקולוגיות שונות.","על סמך המסמכים שסופקו לי בלבד, אין בידי מידע על אטרקציות תיירותיות קבועות כגון הגנים הבהאיים, המושבה הגרמנית, ואדי ניסנאס, חופי הים, טיילות, מוזיאונים או סיורים של עמותת התיירות העירונית.

עם זאת, המסמכים כוללים מידע הקשור לתרבות, פנאי ותפוסת מלונות בהקשר לאירועים ספציפיים שהתקיימו בעיר:

*   **פסטיבל חיפה הבינלאומי להצגות ילדים:** על פי דיווח משנת 2016, הפסטיבל משך כ-80,000 מבקרים וכלל כ-200 אירועים, הצגות תחרות ותיאטרוני רחוב מתשע מדינות. צוין כי בעת הפסטיבל המלונות בעיר היו בתפוסה מלאה (""מפה לפה"").
    [קישור למקור: סיכום החלטות מישיבת מועצת העירייה](https://www.haifa.muni.il/wp-content/uploads/2021/07/03.05.2016-סיכום.pdf)

*   **פסטיבל האמנות ""רונדל"":** אירוע תרבות שבמהלכו פקדו כ-4,000 מבקרים את רחובות הדר, שוק תלפיות וואדי סאליב.
    [קישור למקור: אלפי מבקרים בילו בפסטיבל ""רונדל""](https://www.haifa.muni.il/article/%d7%90%d7%9c%d7%a4%d7%99-%d7%9e%d7%91%d7%a7%d7%a8%d7%99%d7%9d-%d7%91%d7%99%d7%9c%d7%95-%d7%91%d7%9e%d7%94%d7%9c%d7%9a-%d7%a1%d7%95%d7%a3-%d7%94%d7%a9%d7%91%d7%95%d7%a2-%d7%94%d7%90%d7%97%d7%a8%d7%95/)

*   **תערוכות אמנות:** העיר מציגה תערוכות אמנות, כגון התערוכה ""שבעה באוקטובר"" שנפתחה במעמד ראש העיר.
    [קישור למקור: תערוכת האמנות ""שבעה באוקטובר""](https://www.haifa.muni.il/article/%d7%a9%d7%91%d7%a2%d7%94-%d7%91%d7%90%d7%95%d7%a7%d7%98%d7%95%d7%91%d7%a8-%d7%aa%d7%a2%d7%a8%d7%95%d7%9b%d7%aa-%d7%99%d7%97%d7%99%d7%93-%d7%a9%d7%9c-%d7%94%d7%90%d7%95%d7%9e%d7%9f-%d7%90%d7%99%d7%99/)",1.0,1.0,0.0,0.7,0.1
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",adaptive,adaptive_enrichment_only,True,False,enrichment_only,"ניהול מזכירות המועצה והוועדות.

הנהלת העיר, הפועלת בכפיפות לראש העיר, מרכזת את הקשר בין מועצת העיר, וועדותיה וסגני ראש העיר לבין יחידות העירייה ומול גופים חיצוניים - בארץ ובעולם.

אחריות על ניהול מערכת הבחירות המוניציפאליות בעיר חיפה אחת ל-5 שנים.","על סמך המסמכים שסופקו לי, איני יודע את התשובה לשאלתך.

המסמכים מכילים מידע בנוגע לאירועי ספורט ותרבות (שיעורי צ'י קונג ופסטיבל ברייקדאנס) וסיכום כותרת מישיבת מועצה משנת 2016, אך אינם כוללים מידע על תחומי האחריות, הסמכויות והתפקידים של הנהלת העירייה, לשכת ראש העיר, מנכ""ל העירייה או האגף לקשרי חוץ ופנים.",1.0,1.0,0.0,1.0,0.0
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",adaptive,adaptive_reranking_only,False,True,reranking_only,"ניהול מזכירות המועצה והוועדות.

הנהלת העיר, הפועלת בכפיפות לראש העיר, מרכזת את הקשר בין מועצת העיר, וועדותיה וסגני ראש העיר לבין יחידות העירייה ומול גופים חיצוניים - בארץ ובעולם.

אחריות על ניהול מערכת הבחירות המוניציפאליות בעיר חיפה אחת ל-5 שנים.","על סמך המסמכים שסופקו לי, אין מידע לגבי תפקידי הנהלת העיר, קשרי חוץ ופנים.

המידע היחיד המופיע במסמכים נוגע לסמכות מועצת העירייה לאשר הסכם פיתוח בהתאם לסעיף 198א לפקודת העיריות, וכן לחלוקה גיאוגרפית של אזור העיר התחתית.",0.0,0.0,0.0,1.0,0.0
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",adaptive,adaptive_both,True,True,both,"ניהול מזכירות המועצה והוועדות.

הנהלת העיר, הפועלת בכפיפות לראש העיר, מרכזת את הקשר בין מועצת העיר, וועדותיה וסגני ראש העיר לבין יחידות העירייה ומול גופים חיצוניים - בארץ ובעולם.

אחריות על ניהול מערכת הבחירות המוניציפאליות בעיר חיפה אחת ל-5 שנים.","על בסיס המסמכים שסופקו לי, אין מידע המפרט את תחומי האחריות והתפקידים הכלליים של הנהלת העירייה, היחידה לקשרי חוץ ופנים, נושא ערים תאומות, פרוטוקול, או הגדרות התפקיד של לשכת ראש העיר והמנכ""ל.

המידע במסמכים מתייחס לאירועים ספציפיים בלבד:
1. פגישה בין ראש העיר (לשעבר) לשגריר ארה""ב, תומאס ניידס, במסגרת תוכנית המובלת על ידי היחידה לקידום מעמד האישה ואגף חברה וקהילה: [שגריר ארה״ב בביקור בחיפה](https://www.haifa.muni.il/article/%d7%a9%d7%92%d7%a8%d7%99%d7%a8-%d7%90%d7%a8%d7%94%d7%b4%d7%91-%d7%91%d7%91%d7%99%d7%a7%d7%95%d7%a8-%d7%91%d7%97%d7%99%d7%a4%d7%94/).
2. קיום טקס חנוכת כיכר על שם ד""ר אריך לב ז""ל: [״כיכר אריך לב״ נחנכה ברמת גולדה](https://www.haifa.muni.il/article/%d7%b4%d7%9b%d7%99%d7%9b%d7%a8-%d7%90%d7%a8%d7%99%d7%9a-%d7%9c%d7%91%d7%b4-%d7%a0%d7%97%d7%a0%d7%9b%d7%94-%d7%91%d7%a8%d7%9e%d7%aa-%d7%92%d7%95%d7%9c%d7%93%d7%94/).
3. פעילות ראש העיר בנושא מנהרות הכרמל: [ראש העיר, יונה יהב: ""נמשיך במאבק מול המדינה נגד העושק במנהרות הכרמל""](https://www.haifa.muni.il/article/%d7%a8%d7%90%d7%a9-%d7%94%d7%a2%d7%99%d7%a8-%d7%99%d7%95%d7%a0%d7%94-%d7%99%d7%94%d7%91-%d7%a0%d7%9e%d7%a9%d7%99%d7%9a-%d7%91%d7%9e%d7%90%d7%91%d7%a7-%d7%9e%d7%95%d7%9c-%d7%94%d7%9e%d7%93%d7%99/).

לכן, איני יודע לענות על השאלה בנוגע להגדרות התפקיד ותחומי האחריות של היחידות שציינת מתוך המידע הקיים.",0.0,0.0,0.0,0.5,0.0
מה תכניות העבודה לשנת 2025 של העיר חיפה?,adaptive,adaptive_enrichment_only,True,False,enrichment_only,"שיפור השירות לתושב החיפאי

פיתוח מרכזי תעסוקה בעיר לקידום תעשיית ההייטק וחברות ההזנק לצד עסקים קטנים ובינוניים

עידוד ההתחדשות העירונית ופרויקטים שיובילו לקידום הגירה חיובית ולשימור תושבים","על בסיס המסמכים שסופקו לי, איני יודע מהן תוכניות העבודה, ספר התקציב או המדיניות לשנת 2025, שכן המידע במסמכים אלו מתייחס לשנים קודמות (2014, 2016 ו-2018) בלבד.",1.0,1.0,0.0,1.0,0.1
מה תכניות העבודה לשנת 2025 של העיר חיפה?,adaptive,adaptive_reranking_only,False,True,reranking_only,"שיפור השירות לתושב החיפאי

פיתוח מרכזי תעסוקה בעיר לקידום תעשיית ההייטק וחברות ההזנק לצד עסקים קטנים ובינוניים

עידוד ההתחדשות העירונית ופרויקטים שיובילו לקידום הגירה חיובית ולשימור תושבים","על סמך המסמכים שסופקו לי, אין בידי מידע לגבי תכניות העבודה של עיריית חיפה לשנת 2025.

המסמכים מכילים נתונים לגבי ביצוע ותקציב לשנת 2023, ואזכור תקציבי [מקור 1](https://www.haifa.muni.il/wp-content/uploads/2025/07/תקציבים-157-מיום-4.6.25.pdf) המתייחס להשקעה משנת 2024.",0.0,0.0,0.0,1.0,0.0
מה תכניות העבודה לשנת 2025 של העיר חיפה?,adaptive,adaptive_both,True,True,both,"שיפור השירות לתושב החיפאי

פיתוח מרכזי תעסוקה בעיר לקידום תעשיית ההייטק וחברות ההזנק לצד עסקים קטנים ובינוניים

עידוד ההתחדשות העירונית ופרויקטים שיובילו לקידום הגירה חיובית ולשימור תושבים","על בסיס המסמכים שסופקו לי, אין ברשותי מידע לגבי תכניות העבודה הכלליות, היעדים העירוניים או ספר התקציב של עיריית חיפה לשנת 2025, וכן אין פירוט לגבי פרויקטים בתחומי החינוך, השפ""ע, הרווחה והתשתיות.

המידע היחיד המופיע במסמכים לגבי שנת 2025 הוא שבתאריך **2.3.2025** ייכנסו לתוקף הסדרי חנייה חדשים בעיר, שמטרתם להגדיל את היצע מקומות החנייה ולהגביר את תחלופת החנייה.

למידע נוס בנושא זה:
[ב-2.3.25 ייכנסו לתוקף הסדרי החנייה החדשים בעיר - עיריית חיפה](https://www.haifa.muni.il/article/%d7%91%d7%99%d7%95%d7%9d-%d7%a8%d7%90%d7%a9%d7%95%d7%9f-%d7%94%d7%a7%d7%a8%d7%95%d7%91-%d7%99%d7%99%d7%9b%d7%a0%d7%a1%d7%95-%d7%9c%d7%aa%d7%95%d7%a7%d7%a3-%d7%94%d7%a1%d7%93%d7%a8%d7%99-%d7%94%d7%97/)",0.0,0.0,0.0,1.0,0.0
